615,0
616,4
617,0
618,4
619,0
620,0
621,2
622,0
623,0
624,8
625,50
626,0
627,0
628,0
629,0
630,20
631,0
632,4
633,0
634,0
635,0
636,4
637,2
638,0
639,2
640,10
641,0
642,4
643,0
644,2
645,0
646,0
647,0
648,16
649,0
650,32
651,2
652,0
653,0
654,4
655,0
656,4
657,2
658,2
659,0
660,6
661,0
662,0
663,0
664,4
665,4
666,4
667,2
668,2
669,2
670,4
671,2
672,8
673,2
674,2
675,272
676,4
677,4
678,4
679,6
680,10
681,4
682,4
683,4
684,8
685,4
686,2
687,0
688,0
689,0
690,4
691,2
692,2
693,8
694,2
695,2
696,2
697,2
698,2
699,2
700,306
701,4
702,8
703,4
704,4
705,4
706,4
707,8
708,4
709,4
710,6
711,4
712,0
713,0
714,4
715,0
716,0
717,0
718,0
719,0
720,20
721,4
722,0
723,0
724,0
725,12
726,0
727,0
728,6
729,4
730,2
731,0
732,0
733,0
734,0
735,4
736,2
737,0
738,4
739,0
740,4
741,2
742,6
743,2
744,4
745,2
746,2
747,6
748,2
749,6
750,338
751,4
752,6
753,4
754,4
755,4
756,12
757,4
758,4
759,4
760,10
761,0
762,0
763,4
764,0
765,4
766,0
767,0
768,2
769,0
770,8
771,0
772,0
773,0
774,0
775,14
776,2
777,0
778,0
779,0
780,4
781,0
782,0
783,0
784,2
785,0
786,0
787,0
788,0
789,0
790,6
791,2
792,4
793,2
794,2
795,2
796,2
797,2
798,2
799,2
800,314
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,8
809,4
810,16
811,0
812,0
813,0
814,0
815,0
816,4
817,0
818,0
819,2
820,4
821,0
822,0
823,0
824,4
825,26
826,0
827,0
828,2
829,0
830,4
831,0
832,4
833,0
834,0
835,0
836,0
837,2
838,0
839,0
840,8
841,0
842,0
843,0
844,0
845,0
846,2
847,0
848,4
849,0
850,24
851,0
852,0
853,0
854,0
855,2
856,4
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,6
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,4
873,2
874,0
875,30
876,0
877,0
878,0
879,0
880,4
881,0
882,2
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,2
891,4
892,2
893,2
894,2
895,2
896,2
897,2
898,2
899,2
900,356
901,4
902,4
903,4
904,4
905,4
906,4
907,4
908,4
909,8
910,6
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,4
919,0
920,2
921,0
922,0
923,0
924,0
925,6
926,0
927,4
928,0
929,0
930,2
931,0
932,0
933,0
934,0
935,0
936,4
937,0
938,0
939,0
940,2
941,0
942,0
943,0
944,0
945,4
946,0
947,0
948,0
949,0
950,14
951,0
952,0
953,0
954,4
955,0
956,0
957,0
958,0
959,0
960,2
961,0
962,0
963,4
964,0
965,0
966,0
967,0
968,0
969,0
970,2
971,0
972,4
973,0
974,0
975,22
976,0
977,0
978,0
979,0
980,2
981,4
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,8
991,2
992,2
993,2
994,2
995,2
996,2
997,2
998,2
999,2
